run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-05_120815.43420cb7,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_120815.43420cb7,0.1593870222568512,315,63172,0.05,0.01,1.0,0.05,-0.05,0.0,0.0001,0.01962563645642744,0.14009152885320167,0.0969437519061585,0.910114183509882,0.7964981042738487,0.9141295488351604,0.9485132838292063,0.06799313771391334,0.28482226824328555,0.08486433106114508
W.2025-11-05_120859.dcb3e3d0,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_120859.dcb3e3d0,0.34639859199523926,104,63172,0.2,0.001,0.5,0.0,-0.1,0.5,0.0,0.08493606814634937,0.29143793189348116,0.23846702129796538,0.5750700308927122,0.45378391093514153,0.47046588307931614,0.7686241798306095,0.20901067263188522,0.5177318256495043,0.2056756352652731
W.2025-11-05_120924.7734402e,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_120924.7734402e,0.15395843982696533,131,63172,0.1,0.01,2.0,0.1,0.0,0.5,0.001,0.09355053653140545,0.30586032193046137,0.2502830751909014,0.6536113151836495,0.5691850563804787,0.37470026862080663,0.7500376966554578,0.21971417522277475,0.5271276777900256,0.23288096105685105
W.2025-11-05_120943.cecc964b,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_120943.cecc964b,0.1408466398715973,500,63172,0.05,0.05,0.0,0.0,-0.05,0.5,0.0001,0.29013373645982565,0.5386406375867177,0.389974153429686,-0.08561131102241139,-0.11110319149535688,-0.13225384278327676,0.275622586511263,0.4453830251485589,0.7311140904573648,0.09986166164771781
W.2025-11-05_121135.7a95d316,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121135.7a95d316,0.10940006375312805,439,63172,0.05,0.01,0.0,0.2,-0.05,0.1,0.001,0.3322332710176931,0.576396799971767,0.40455980754185683,-0.06388149355251754,0.017778034585597968,-0.1167718118014155,0.2496607680617561,0.47671127278990916,0.7606338214765974,0.0862290874031576
W.2025-11-05_121405.8436c369,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121405.8436c369,0.39521417021751404,279,63172,0.2,0.05,0.5,0.0,-0.1,0.5,0.001,0.12764873565818216,0.3572796323024616,0.2921282786350795,0.25336613056536517,0.21303173910167852,0.12775038236338238,0.6232834420462465,0.2745979528792346,0.5893963734049268,0.25026013223170956
W.2025-11-05_121435.381a3c62,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121435.381a3c62,0.307815283536911,238,63172,0.2,0.001,0.5,0.1,-0.1,0.5,0.001,0.13917403655302782,0.3730603658297512,0.2946629595340979,0.24789634325310292,0.2389188090621161,0.2456192764930677,0.5778643522255439,0.2780407107764151,0.5867061560290779,0.17885093927043302
W.2025-11-05_121502.2865ff9f,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121502.2865ff9f,0.1327001452445984,341,63172,0.05,0.01,0.5,0.2,-0.05,0.1,0.0001,0.11538728314270137,0.3396870370542588,0.2849068631618518,0.45300471939468134,0.3646315254598751,0.18586661434580234,0.669405846840376,0.26322456273896033,0.5795683675541067,0.26311236249955955
W.2025-11-05_121620.bec9eb99,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121620.bec9eb99,0.3168768882751465,190,63172,0.2,0.05,2.0,0.2,-0.05,0.1,0.0,0.12903907096929576,0.3592200870904852,0.29878181259132763,0.1574580937989686,0.11895039963120092,0.09354721600577197,0.6127099416392581,0.2826289253199063,0.5989047732211327,0.26202230463603715
W.2025-11-05_121647.024c6221,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121647.024c6221,0.36863476037979126,500,63172,0.1,0.05,2.0,0.0,-0.05,0.0,0.001,0.041360803268803245,0.20337355597226314,0.14700159575081442,0.7767280160272306,0.6247701249776613,0.7970813754005668,0.8851790193791114,0.11813442996506561,0.37346520438602104,0.12648689555283485
W.2025-11-05_121705.e39476a0,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121705.e39476a0,0.21171075105667114,189,63172,0.05,0.01,1.0,0.0,-0.1,0.5,0.0001,0.1295593779313159,0.35994357603840615,0.3010568910424728,0.2674955474134509,0.254433794798485,0.11450004770117891,0.6103580110375179,0.28106990675168386,0.5960113440841411,0.24571847616928272
