run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-02_062020.97e33b60,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_062020.97e33b60,0.581538737,403,60503,0.2,0.001,2,0.2,-0.05,0.1,0.0001,0.016707103,0.12925596,0.058845834,0.389229235,0.275857625,0.403051333,0.495003045,0.366877729,0.681565585,0.038597355
W.2025-11-01_182122.81b06fba,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_182122.81b06fba,0.242016673,500,60503,0.05,0.001,2,0,-0.05,0.1,0,0.016976552,0.130294098,0.055144489,0.396834231,0.319165573,0.470097392,0.491548329,0.343609308,0.642943164,0.029775798
W.2025-11-02_010820.97581f7b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_010820.97581f7b,0.428029776,500,60503,0.1,0.001,2,0.2,-0.1,0.1,0,0.017196045,0.13113369,0.05344261,0.429453962,0.3303681,0.497072067,0.507419219,0.331612656,0.629316713,0.027309182
W.2025-11-02_083555.f61179ba,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_083555.f61179ba,0.577774882,500,60503,0.2,0.001,2,0.2,-0.05,0.1,0,0.017681054,0.132970125,0.05912208,0.356970928,0.26409043,0.392587644,0.462678368,0.37465589,0.685479119,0.034372826
W.2025-11-02_042957.e351ff54,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_042957.e351ff54,0.446126848,462,60503,0.2,0.001,1,0.05,0,0,0,0.018692458,0.136720363,0.067836846,0.247064532,0.154251998,0.202409906,0.403629693,0.44197939,0.758212169,0.051196222
W.2025-11-01_211658.5c1b302e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_211658.5c1b302e,0.426894754,426,60503,0.2,0.001,0.5,0.05,0,0,0,0.018772622,0.137013218,0.067394203,0.249903373,0.101646369,0.245173131,0.396066679,0.44670709,0.761306718,0.046004603
W.2025-11-02_062922.1d5f6eb4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_062922.1d5f6eb4,0.250607848,500,60503,0.05,0.001,2,0.2,-0.05,0.1,0.001,0.018871296,0.137372836,0.060055926,0.327997071,0.278636479,0.354536835,0.435564424,0.381441584,0.689668567,0.034360477
W.2025-11-02_051144.b3d89a72,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_051144.b3d89a72,0.422767371,428,60503,0.2,0.001,0.5,0.1,0,0,0.0001,0.019078767,0.13812591,0.06509345,0.267289288,0.141754646,0.297930583,0.396297344,0.432926589,0.74684822,0.039239708
W.2025-11-02_091958.54ede00a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_091958.54ede00a,0.60874027,500,60503,0.2,0.01,2,0.2,-0.05,0,0.001,0.019115895,0.138260243,0.067430969,0.238768522,0.142741774,0.232706524,0.389821387,0.440367002,0.753994085,0.047072965
W.2025-11-01_212240.71d20e3d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_212240.71d20e3d,0.436525524,351,60503,0.2,0.001,1,0.2,0,0.1,0.0001,0.019306126,0.138946485,0.069395426,0.196306718,0.111385532,0.159328453,0.379256941,0.456730473,0.769993725,0.055720445
W.2025-11-02_065458.37c598a5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_065458.37c598a5,0.731540263,500,60503,0.2,0.01,2,0,-0.1,0,0,0.019476722,0.139559028,0.065461566,0.245547954,0.161613051,0.279539641,0.380848237,0.432636698,0.745154096,0.039566878
W.2025-11-02_090140.14434420,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_090140.14434420,0.449032128,240,60503,0.2,0.001,2,0.1,0,0,0.0001,0.019479249,0.139568079,0.07085676,0.176148807,0.084712284,0.119879561,0.375246784,0.465769137,0.779048565,0.059209943
W.2025-11-01_170705.c58af445,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_170705.c58af445,0.415161312,464,60503,0.1,0.01,2,0.1,-0.05,0,0.001,0.019566081,0.139878807,0.069669012,0.221484782,0.186405309,0.116408351,0.389743591,0.452916637,0.766608608,0.059075137
W.2025-11-02_014436.7287dc4e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_014436.7287dc4e,0.426119268,470,60503,0.2,0.001,0.5,0,0,0,0.0001,0.019632057,0.140114443,0.066597024,0.233052459,0.102517792,0.289288712,0.369953227,0.448104908,0.757575218,0.039810099
W.2025-11-02_044025.95440ee5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_044025.95440ee5,0.443703175,500,60503,0.05,0.01,2,0.2,-0.1,0.1,0.0001,0.019805535,0.140732141,0.07010223,0.207191937,0.173347757,0.10301077,0.380901282,0.457237653,0.770605057,0.059195687
W.2025-11-02_181319.a402bf26,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_181319.a402bf26,0.435441345,299,60503,0.2,0.001,1,0.2,0,0,0.001,0.019850773,0.140892771,0.070602396,0.172190549,0.083515264,0.145861457,0.352274135,0.469688812,0.783384514,0.052114191
W.2025-11-02_031734.28de894c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_031734.28de894c,0.121528395,500,60503,0.05,0.001,0.5,0.1,0,0.1,0.001,0.019924033,0.141152518,0.071603127,0.156593679,0.054618369,0.107525757,0.358413838,0.472276757,0.783545629,0.058439743
W.2025-11-02_173946.af6ff24a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_173946.af6ff24a,0.520288765,500,60503,0.1,0.01,2,0.2,-0.1,0,0,0.019947311,0.141234951,0.068668173,0.211806769,0.093601281,0.194175908,0.367248681,0.456023202,0.769337041,0.046497669
W.2025-11-02_130210.2c7c7dc9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_130210.2c7c7dc9,0.638026953,500,60503,0.2,0.01,2,0,-0.05,0,0,0.019971875,0.141321885,0.070048854,0.182824265,0.136495693,0.122043435,0.362933289,0.461489545,0.77490943,0.055739489
W.2025-11-01_155423.a9624845,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_155423.a9624845,0.225704238,414,60503,0.1,0.001,1,0.1,0,0.1,0.001,0.019991335,0.141390717,0.071465262,0.154437558,0.100086347,0.099146479,0.356893184,0.470944994,0.783206074,0.058936815
W.2025-11-02_071216.6b8ef8b3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_071216.6b8ef8b3,0.420419186,412,60503,0.1,0.01,2,0.2,-0.05,0,0,0.019992385,0.141394432,0.070774205,0.190536822,0.151400461,0.095615194,0.370410085,0.462581032,0.775265318,0.059198884
W.2025-11-01_165542.b43f7864,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_165542.b43f7864,0.225795522,354,60503,0.1,0.001,1,0,0,0.1,0.0001,0.02000976,0.14145586,0.071220003,0.178292996,0.099091102,0.084571816,0.366489213,0.469620413,0.781672203,0.060753253
W.2025-11-01_171815.81cc1a96,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_171815.81cc1a96,0.142270789,500,60503,0.05,0.01,1,0.05,0,0,0.0001,0.020020587,0.141494124,0.07093856,0.184236753,0.154825909,0.083804453,0.368562435,0.46506453,0.77751231,0.061027219
W.2025-11-02_144933.fcc59cf8,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_144933.fcc59cf8,0.244164959,420,60503,0.1,0.001,2,0.2,0,0.1,0.0001,0.020032859,0.141537483,0.070607176,0.21655838,0.165249043,0.082346171,0.376902305,0.462748843,0.775076596,0.060835135
W.2025-11-01_181155.8da5c687,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_181155.8da5c687,0.62165451,500,60503,0.2,0.01,2,0.1,-0.05,0,0.0001,0.020076115,0.141690209,0.069507396,0.199288208,0.17409901,0.132804182,0.363642563,0.454872106,0.768082567,0.052665296
W.2025-11-01_212147.74736320,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_212147.74736320,0.232875884,248,60503,0.1,0.001,1,0.05,0,0,0.0001,0.020109379,0.141807542,0.071546893,0.177694256,0.11789134,0.07267405,0.365914787,0.470681924,0.782614545,0.062395306
W.2025-11-01_232506.83a439a2,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_232506.83a439a2,0.606909454,500,60503,0.2,0.05,2,0.05,0,0,0.0001,0.020130582,0.141882284,0.071717309,0.159211614,0.10929588,0.075068,0.359367997,0.472146381,0.783754643,0.061801689
W.2025-11-02_012909.7e8e6705,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_012909.7e8e6705,0.45822522,319,60503,0.2,0.001,2,0.05,0,0.1,0.0001,0.020158697,0.141981326,0.07133835,0.175118161,0.117070995,0.078903693,0.361755762,0.470069567,0.782130603,0.060702619
W.2025-11-02_114939.bd59e6fe,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_114939.bd59e6fe,0.462210953,247,60503,0.2,0.001,2,0.1,0,0.1,0,0.0202167,0.142185444,0.072116586,0.161987247,0.109681565,0.063704369,0.358636634,0.474637188,0.785952795,0.063468562
W.2025-11-02_174731.37019301,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_174731.37019301,0.118244074,281,60503,0.05,0.001,0.5,0.1,0,0,0.001,0.02023559,0.142251855,0.071425385,0.165314731,0.132390193,0.06838717,0.35987986,0.471180411,0.783250951,0.062415573
W.2025-11-01_151653.2570fd69,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_151653.2570fd69,0.287523985,261,60503,0.05,0.01,2,0.2,-0.05,0,0.001,0.020242926,0.142277638,0.071472153,0.146636467,0.12293432,0.073430806,0.350975787,0.471816535,0.782862112,0.060964423
W.2025-11-01_152237.ff64c1d0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_152237.ff64c1d0,0.752231538,500,60503,0.2,0.01,2,0.2,-0.1,0,0,0.020246839,0.142291388,0.069230213,0.167178783,0.120543012,0.142345493,0.346442614,0.461463056,0.773616781,0.051383129
W.2025-11-02_144139.20831930,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_144139.20831930,0.120392442,328,60503,0.05,0.001,0.5,0,0,0,0.001,0.020293797,0.142456298,0.071631823,0.157162076,0.127001366,0.065754193,0.35507257,0.472408401,0.784068608,0.061992453
W.2025-11-01_205437.79af5b1c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_205437.79af5b1c,0.429912269,500,60503,0.1,0.01,2,0,-0.05,0,0.0001,0.020298765,0.142473734,0.070681653,0.184016079,0.178170333,0.072407483,0.363131102,0.464440418,0.776208296,0.060249161
W.2025-11-02_125406.5be95e3f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_125406.5be95e3f,0.485571742,500,60503,0.2,0.01,2,0.05,0,0,0.001,0.020326476,0.142570949,0.071112561,0.167278248,0.146995542,0.071760529,0.357195929,0.468619674,0.780584953,0.060822978
W.2025-11-01_230645.0f2301b9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_230645.0f2301b9,0.280296803,500,60503,0.05,0.01,1,0,-0.05,0,0.0001,0.02033126,0.142587728,0.070977589,0.154632853,0.111051162,0.102965491,0.344629179,0.469557168,0.781893258,0.05533431
W.2025-11-02_040922.0fe17fc2,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_040922.0fe17fc2,0.283941925,500,60503,0.1,0.01,2,0.1,0,0,0.001,0.020339322,0.142615994,0.071736107,0.162313213,0.138157128,0.059478642,0.357933858,0.472038159,0.783276313,0.063180671
W.2025-11-02_110008.9a5002ba,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_110008.9a5002ba,0.226406977,274,60503,0.1,0.001,1,0.05,0,0.1,0.0001,0.020365753,0.142708629,0.071896251,0.147146642,0.090825129,0.077316317,0.348630447,0.474699609,0.785508579,0.059959863
W.2025-11-02_042229.6e258816,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_042229.6e258816,0.470706433,328,60503,0.2,0.01,2,0.2,0,0,0.001,0.020395981,0.142814499,0.072098099,0.141576908,0.089637269,0.064911643,0.346814628,0.477590078,0.78879492,0.061318102
W.2025-11-02_050652.23c73c4a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_050652.23c73c4a,0.132888541,252,60503,0.05,0.001,2,0.2,0,0.5,0.001,0.020403729,0.142841621,0.072699616,0.157745487,0.073578867,0.04994729,0.350632764,0.480104687,0.790174999,0.064360777
W.2025-11-01_212843.72f9692b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_212843.72f9692b,0.954902649,500,60503,0.2,0.05,2,0.2,-0.1,0.1,0.0001,0.020437269,0.142958978,0.072377452,0.151533575,0.090072773,0.062514098,0.347147251,0.479406741,0.79068712,0.061968779
W.2025-11-02_061325.7fd8a23c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_061325.7fd8a23c,0.296900809,500,60503,0.05,0.01,2,0,-0.05,0.1,0.0001,0.02045064,0.143005734,0.071354314,0.169954686,0.161279605,0.066101933,0.3529758,0.469685723,0.781081447,0.060417092
W.2025-11-02_134132.95a4fb4e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_134132.95a4fb4e,0.1262151,248,60503,0.05,0.001,1,0,0,0,0,0.020483715,0.143121329,0.072339194,0.136671995,0.117292139,0.039424781,0.349002444,0.479102324,0.78936199,0.066596887
W.2025-11-02_172238.cc98a90e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_172238.cc98a90e,0.116479225,234,60503,0.05,0.001,0.5,0.05,0,0,0.0001,0.020499622,0.143176891,0.072054535,0.133538046,0.114490323,0.054209204,0.344539884,0.476585719,0.78748499,0.062797631
W.2025-11-02_020445.f3be6069,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_020445.f3be6069,0.468196779,500,60503,0.2,0.01,1,0.05,0,0,0,0.020500856,0.143181201,0.071942489,0.130532182,0.10649311,0.062982108,0.339012756,0.477701158,0.789109052,0.060987852
W.2025-11-02_014343.d273010e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_014343.d273010e,0.28410396,134,60503,0.05,0.001,2,0,-0.05,0,0.0001,0.020530625,0.143285119,0.07248553,0.140620639,0.116227016,0.041944442,0.347049707,0.479093095,0.789465598,0.065144173
W.2025-11-02_095807.6b7786e6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_095807.6b7786e6,0.439517826,343,60503,0.2,0.001,1,0,0,0.1,0.001,0.020533385,0.14329475,0.07139989,0.141375836,0.110680848,0.099066539,0.334802157,0.473581204,0.785908035,0.055413657
W.2025-11-02_131506.9ceb9d41,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_131506.9ceb9d41,0.426576853,500,60503,0.1,0.05,1,0.05,0,0,0.0001,0.020536059,0.14330408,0.072464613,0.122360908,0.085659856,0.04731468,0.342309857,0.480832693,0.791181814,0.063873248
W.2025-11-02_081802.c8cce8f6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_081802.c8cce8f6,0.446947426,167,60503,0.2,0.001,2,0.1,0,0,0,0.020546388,0.143340113,0.071974385,0.131921841,0.106511966,0.061004558,0.337948674,0.478408169,0.789701152,0.060849963
W.2025-11-02_075219.ace8abe2,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_075219.ace8abe2,0.434274316,390,60503,0.2,0.001,1,0.05,0,0.1,0,0.020548526,0.143347571,0.072413244,0.098539575,0.033597356,0.085361277,0.323132859,0.483997302,0.79535574,0.057133321
W.2025-11-01_153632.52a2d4f0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_153632.52a2d4f0,0.471354127,500,60503,0.2,0.01,1,0.1,0,0,0.0001,0.020550862,0.143355717,0.072061364,0.122880772,0.08458186,0.067267661,0.333957676,0.480356156,0.79174341,0.059778207
W.2025-11-02_064958.a3e15f8a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_064958.a3e15f8a,0.219204038,500,60503,0.1,0.001,0.5,0,0,0.1,0,0.020566737,0.143411078,0.071960791,0.146320069,0.071228485,0.078251149,0.337626038,0.47899176,0.789925974,0.058927509
W.2025-11-02_032313.21aa465a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_032313.21aa465a,0.595881939,500,60503,0.1,0.05,2,0.2,-0.05,0.1,0.001,0.020568995,0.143418949,0.072460005,0.150492921,0.139269724,0.035509804,0.346711119,0.479765525,0.789940637,0.06653466
W.2025-11-01_181102.598462cb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_181102.598462cb,0.228138253,250,60503,0.1,0.001,1,0.2,0,0,0,0.02057309,0.143433226,0.071735368,0.144409189,0.130731143,0.053172907,0.344423647,0.47592396,0.786981139,0.062022722
W.2025-11-02_082638.811e796f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_082638.811e796f,0.28864029,500,60503,0.05,0.01,2,0.05,-0.05,0.1,0.001,0.020575192,0.143440553,0.072070699,0.141032271,0.133319224,0.055405585,0.342624561,0.47570235,0.786123401,0.06150293
W.2025-11-02_035749.ffd98017,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_035749.ffd98017,0.386121958,500,60503,0.1,0.05,0,0,-0.05,0.5,0.0001,0.020599386,0.14352486,0.071930525,0.146527283,0.093046972,0.065688451,0.339293047,0.477377175,0.788519554,0.058018731
W.2025-11-02_021907.79f1d480,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_021907.79f1d480,0.124457411,474,60503,0.05,0.01,1,0,0,0,0.001,0.020602427,0.143535455,0.07211323,0.1198333,0.10275142,0.061945755,0.334562722,0.477454135,0.788246161,0.060274155
W.2025-11-01_182512.bce2e6ea,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_182512.bce2e6ea,0.225626573,387,60503,0.1,0.001,0.5,0.05,0,0,0,0.02061092,0.143565039,0.071662523,0.137131865,0.108570244,0.07255516,0.333701907,0.478120877,0.790337927,0.058227644
W.2025-11-02_085424.cd10dd46,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_085424.cd10dd46,0.251908302,497,60503,0.1,0.01,2,0,0,0.1,0.0001,0.020622875,0.143606669,0.072110735,0.133549636,0.124499466,0.04203019,0.342432968,0.477964126,0.788393016,0.063923026
W.2025-11-02_154928.11617852,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_154928.11617852,0.236007616,170,60503,0.1,0.001,2,0.1,0,0,0.0001,0.020627248,0.143621891,0.072681604,0.105843563,0.081838754,0.04861316,0.330780033,0.482763176,0.792785355,0.062227687
W.2025-11-01_224054.9ead25cc,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_224054.9ead25cc,0.611027598,500,60503,0.1,0.05,1,0.05,-0.05,0,0.0001,0.020641632,0.14367196,0.071995255,0.129047752,0.072833236,0.072386263,0.332181509,0.482595223,0.795041026,0.058406697
W.2025-11-01_194232.20b1717b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_194232.20b1717b,0.261350572,312,60503,0.1,0.01,2,0.2,0,0,0.0001,0.02064486,0.143683193,0.072065834,0.12938147,0.130264462,0.043670612,0.340027875,0.477595598,0.787911062,0.063393652
W.2025-11-02_080409.d9f3c17e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_080409.d9f3c17e,0.454222947,243,60503,0.2,0.001,2,0.2,0,0.1,0.001,0.020648977,0.143697519,0.072250241,0.125705618,0.116551751,0.048431511,0.335052752,0.480434305,0.791463151,0.062445883
W.2025-11-02_160349.55d81517,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_160349.55d81517,0.441399425,429,60503,0.2,0.001,1,0.1,0,0.5,0,0.020655761,0.143721123,0.071457152,0.143821359,0.016234872,0.121328172,0.328269812,0.477826912,0.787700316,0.053544486
W.2025-11-02_160256.6c9117c9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_160256.6c9117c9,0.121860474,178,60503,0.05,0.001,1,0.05,0,0,0.0001,0.020659291,0.143733401,0.072814422,0.118196761,0.087867992,0.036508371,0.338691501,0.482728704,0.792376715,0.065080895
W.2025-11-02_070613.78e3b5dd,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_070613.78e3b5dd,0.15532802,400,60503,0.05,0.01,2,0.1,0,0,0.001,0.020664545,0.143751679,0.071694311,0.132297326,0.120621347,0.056898676,0.340042617,0.474791121,0.785343751,0.060438318
W.2025-11-02_134226.624eece6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_134226.624eece6,0.215689898,500,60503,0.1,0.001,0.5,0.1,0,0.1,0.0001,0.020672032,0.143777716,0.072820821,0.104968496,0.020218321,0.057035065,0.325972085,0.487679781,0.797933983,0.060125256
W.2025-11-02_175629.5151f1da,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_175629.5151f1da,0.407038987,500,60503,0.1,0.01,2,0.2,-0.05,0.1,0.001,0.020677179,0.143795615,0.072324408,0.121900225,0.120355906,0.037807761,0.338014728,0.47980306,0.789894825,0.064497735
W.2025-11-01_212050.64aadcbe,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_212050.64aadcbe,0.35015896,500,60503,0.1,0.05,2,0,0,0,0.001,0.02068417,0.143819923,0.072489396,0.122600452,0.114715203,0.043208729,0.336051002,0.480225133,0.790301937,0.062890936
W.2025-11-02_024943.4a2600d5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_024943.4a2600d5,0.238511503,171,60503,0.1,0.001,2,0.2,0,0,0,0.020698469,0.143869625,0.072716269,0.120817173,0.100704751,0.035450484,0.33686592,0.48220931,0.791954806,0.06460154
W.2025-11-01_234746.ce4b7079,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_234746.ce4b7079,0.132107556,500,60503,0.05,0.01,1,0.2,0,0.1,0.001,0.020712941,0.143919913,0.073187368,0.101420145,0.075391849,0.026298075,0.334036888,0.486185005,0.795444514,0.067313545
W.2025-11-02_093351.3d10157d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_093351.3d10157d,0.215581909,500,60503,0.1,0.01,0.5,0,0,0.1,0.001,0.020715095,0.143927394,0.072791347,0.121267563,0.023590414,0.062801248,0.326915281,0.48657867,0.796782972,0.060242029
W.2025-11-02_124521.7551c006,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_124521.7551c006,0.730938196,500,60503,0.1,0.05,2,0.05,-0.1,0,0.0001,0.020724916,0.14396151,0.07241216,0.119330638,0.10142105,0.048692116,0.33164012,0.481766865,0.792404206,0.061605865
W.2025-11-02_013724.3c88a06f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_013724.3c88a06f,0.523483634,500,60503,0.05,0.05,2,0.05,-0.1,0.1,0,0.020748496,0.144043383,0.072923836,0.099549901,0.074910684,0.034650609,0.331252857,0.484669803,0.794345708,0.064731767
W.2025-11-01_190619.7d1a5e74,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_190619.7d1a5e74,0.150110409,500,60503,0.05,0.01,0.5,0,0,0,0.0001,0.020759405,0.144081246,0.072785819,0.109108878,0.097339484,0.034087026,0.332106606,0.48330227,0.792888648,0.064423598
W.2025-11-02_010214.057d0015,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_010214.057d0015,0.465866566,416,60503,0.2,0.01,2,0.1,0,0,0.0001,0.020767257,0.144108491,0.072189061,0.111641417,0.09060913,0.060700972,0.324988157,0.480461009,0.790965358,0.058930998
W.2025-11-02_100447.d940e42d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_100447.d940e42d,0.486519635,447,60503,0.2,0.01,2,0.05,0,0,0.0001,0.020768692,0.144113469,0.072575991,0.112800087,0.105556592,0.046392034,0.328808613,0.481150582,0.79128652,0.061656802
W.2025-11-01_174315.b5529e8a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_174315.b5529e8a,0.726474285,405,60503,0.2,0.01,2,0,-0.1,0.1,0.001,0.020772084,0.144125237,0.069828249,0.170395202,0.009848422,0.204790388,0.338779594,0.469784257,0.77682553,0.04806242
W.2025-11-02_081952.aca88b2c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_081952.aca88b2c,0.618375242,500,60503,0.2,0.05,2,0.1,-0.05,0.1,0,0.020773456,0.144129996,0.072912866,0.102142181,0.046408327,0.047967258,0.323941896,0.487827197,0.797902321,0.061410438
W.2025-11-01_200232.0bfeec43,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_200232.0bfeec43,0.117935807,500,60503,0.05,0.05,1,0.1,0,0.5,0,0.020777699,0.144144717,0.073065248,0.106821293,0.097890815,0.023257582,0.33268287,0.485732509,0.794844568,0.066498147
W.2025-11-02_022428.e77c8803,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_022428.e77c8803,0.590307832,304,60503,0.2,0.001,2,0.05,-0.05,0.1,0.001,0.020779839,0.144152137,0.070195935,0.196045832,0.153043016,0.153369324,0.342237114,0.462852991,0.774883439,0.046738597
W.2025-11-01_191741.c66fad75,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_191741.c66fad75,0.652599454,500,60503,0.2,0.05,2,0.1,-0.05,0.1,0.001,0.020780055,0.144152889,0.07239182,0.113323472,0.098775118,0.043747865,0.329449579,0.482459974,0.792862173,0.062511608
W.2025-11-02_132756.586a14a2,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_132756.586a14a2,0.762281716,500,60503,0.1,0.05,2,0.1,-0.1,0,0,0.020790528,0.144189209,0.071876551,0.124860678,0.111774198,0.059297535,0.329666241,0.478951109,0.790176531,0.059075753
W.2025-11-01_203258.61f35018,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_203258.61f35018,0.441250652,500,60503,0.2,0.01,0.5,0.1,0,0.1,0.001,0.020799699,0.144221009,0.072637592,0.112299429,0.019046567,0.076926952,0.319309138,0.487578919,0.797423972,0.05690944
W.2025-11-02_153751.6bc60cd4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_153751.6bc60cd4,0.245128557,358,60503,0.1,0.01,2,0.1,0,0,0,0.020808689,0.14425217,0.072284723,0.106550536,0.111490017,0.04258457,0.328531683,0.480476348,0.790606376,0.061955671
W.2025-11-01_160713.057e9fd5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_160713.057e9fd5,0.434419543,500,60503,0.2,0.01,0.5,0.2,0,0.1,0.0001,0.020811153,0.14426071,0.072336756,0.129090617,0.048622859,0.079420225,0.323094006,0.485118138,0.796093752,0.055356775
